customer_id,age,gender,marital_status,education_level,dependent_count,occupation_type,annual_income,income_band,income_category,city_tier,region,customer_segment,tenure_months,onboarding_channel,relationship_type,number_of_products,primary_account_type,card_category,customer_lifetime_value,loyalty_program_member,referral_count,last_contacted_days,relationship_manager_assigned,avg_monthly_balance,current_balance,balance_decline_percentage,monthly_transaction_count,monthly_transaction_value,cash_withdrawal_count,upi_transaction_count,debit_card_transaction_count,net_banking_transaction_count,account_inactive_days,total_trans_amt,total_trans_count,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_open_to_buy,total_revolving_bal,savings_account_flag,current_account_flag,credit_card_flag,personal_loan_flag,home_loan_flag,auto_loan_flag,fixed_deposit_flag,investment_product_flag,insurance_product_flag,demat_account_flag,credit_card_limit,credit_card_spend,credit_utilization_ratio,minimum_due_paid_flag,late_credit_card_payment_count,loan_outstanding_amount,emi_amount,emi_payment_delay_count,loan_default_risk_score,prepayment_flag,mobile_app_login_count,website_login_count,digital_transaction_ratio,last_login_days,failed_login_count,app_rating_given,paperless_statement_enabled,digital_service_usage_score,mobile_banking_active_flag,email_open_rate,total_complaints,complaint_resolution_time,unresolved_complaint_count,branch_visit_count,call_center_interaction_count,relationship_manager_interaction_count,service_request_count,escalation_count,satisfaction_score,nps_score,campaign_received_count,campaign_response_count,cross_sell_offer_count,upsell_offer_count,retention_offer_received,retention_offer_accepted,last_campaign_response_days,discount_or_fee_waiver_received,competitor_bank_offer_awareness,customer_feedback_sentiment,monthly_income_estimate,credit_utilization_3m_avg,credit_utilization_6m_avg,avg_quarterly_balance,total_digital_logins,debt_to_income_ratio,digital_engagement_index,churn_probability,risk_level,retention_strategy
138819,43,Female,Single,Graduate,4,Business Owner,24767,Low,Less than $40K,Tier 2,East,Mass,32,DSA,Multi-Product,4,Savings,Blue,3886.1,0,0,132,0,12512.0,9330.0,15.98,6,447.67,2,10,6,5,98,5372,75,1.058,0.596,3015.0,0,0,0,1,0,0,0,1,0,0,0,3015,2685.0,0.0,1,2,0.0,0.0,0,41.7,0,16,6,0.913,35,1,2.2,1,62.2,1,0.399,1,5,0,0,1,0,2,0,4.2,4,5,0,0,2,1,0,78,1,High,Negative,1944,0.0,0.188,36044.0,22,0.0,55.2,0.9855195,HIGH,Cashback and rewards offer
140086,44,Male,Married,Post-Graduate,2,Self-Employed,70187,Middle,$60K - $80K,Tier 3,North,Affluent,34,Mobile App,Investment,6,Savings,Blue,8093.37,0,0,7,1,9550.0,11543.0,24.3,4,409.08,2,11,5,3,114,4909,52,1.032,0.625,20509.0,2517,1,1,1,1,1,1,1,1,1,0,23026,3893.0,0.109,0,1,61434.0,1295.0,0,31.8,0,12,9,0.905,6,2,,0,51.4,1,0.238,3,6,1,3,4,1,3,0,2.8,-47,2,0,2,0,1,0,212,1,High,Negative,5881,0.081,0.12,29040.0,21,0.2214,43.8,0.9989497,HIGH,Financial advisory support | Cashback and rewards offer
133513,50,Female,Single,Uneducated,2,Self-Employed,61997,Middle,Unknown,Tier 1,South,Affluent,41,DSA,Savings Only,2,Savings,Blue,8835.81,0,0,49,1,12274.0,9543.0,3.27,3,175.67,4,12,5,5,99,2108,40,0.497,0.481,498.0,2253,1,1,1,0,0,0,0,0,0,0,2751,1441.0,0.819,1,2,0.0,0.0,0,64.4,0,7,12,0.846,16,1,,0,44.1,1,0.322,0,0,0,0,2,1,4,0,1.5,-29,1,0,0,2,1,0,121,0,Medium,Neutral,5241,0.742,0.803,36987.0,19,0.0,35.4,0.9828598,HIGH,Digital engagement campaign | Cashback and rewards offer
133725,39,Male,Married,College,2,Retired,67854,Middle,$60K - $80K,Tier 3,East,HNI,26,Referral,Savings Only,1,Current,Blue,8159.32,0,0,99,1,10992.0,12196.0,4.09,6,648.83,3,10,8,5,70,7786,81,0.928,0.929,3879.0,0,1,0,1,0,0,0,0,0,0,1,3879,4073.0,0.0,0,1,0.0,0.0,0,66.9,0,16,3,0.885,6,2,4.1,1,58.9,1,0.258,1,21,0,1,2,2,0,0,3.6,-22,2,0,0,1,0,0,64,1,Medium,Positive,5305,0.065,0.131,32855.0,19,0.0,57.3,0.8468064,HIGH,Digital engagement campaign | Cashback and rewards offer
133777,50,Male,Unknown,Uneducated,2,Business Owner,107643,Upper-Middle,$120K +,Tier 1,West,HNI,38,Referral,Multi-Product,6,Current,Blue,15816.02,0,1,59,1,3084.0,3461.0,3.78,6,621.17,5,10,9,3,79,7454,81,0.914,0.841,34119.0,397,1,0,1,0,0,0,0,1,1,1,34516,4243.0,0.012,1,3,0.0,0.0,0,58.5,0,12,9,0.815,88,1,,1,52.6,1,0.372,2,12,0,1,1,0,1,0,2.2,-21,10,0,2,0,1,0,23,0,High,Negative,7040,0.001,0.024,8787.0,21,0.0,51.8,0.89265674,HIGH,Cashback and rewards offer
134515,43,Male,Married,Graduate,2,Homemaker,105984,Upper-Middle,$80K - $120K,Tier 1,West,Affluent,33,Referral,Investment,5,Savings,Blue,14476.41,0,0,145,0,3817.0,4260.0,29.99,3,176.0,4,12,8,3,111,2112,46,0.753,0.769,350.0,1761,1,0,1,0,1,1,0,0,0,0,2111,1089.0,0.834,1,1,80331.0,3040.0,2,57.7,0,14,6,0.852,19,4,,0,46.1,1,0.302,1,3,0,1,3,0,2,0,3.5,-25,4,0,0,0,1,1,47,0,Medium,Negative,10229,0.748,0.705,11257.0,20,0.3442,40.0,0.9969342,HIGH,Financial advisory support | Cashback and rewards offer
139508,44,Female,Married,Unknown,4,Salaried,53665,Middle,$40K - $60K,Tier 2,East,HNI,31,Branch,Savings Only,4,Savings,Blue,4436.43,0,0,27,1,8049.0,8347.0,-4.03,2,195.42,1,3,10,7,95,2345,33,0.774,0.435,364.0,1327,1,1,1,0,0,0,0,1,0,1,1691,1270.0,0.785,0,3,0.0,0.0,0,44.4,0,7,9,0.952,14,2,,1,56.3,1,0.483,1,15,0,3,5,3,4,0,2.7,-51,4,0,0,3,0,0,13,0,High,Neutral,4944,0.714,0.733,24096.0,16,0.0,49.9,0.9451821,HIGH,Digital engagement campaign | Cashback and rewards offer
136876,44,Female,Single,College,2,Salaried,25386,Low,Less than $40K,Tier 1,North,Mass,34,Online,Multi-Product,4,Savings,Blue,1988.97,0,0,138,0,2726.0,3422.0,-2.02,3,173.17,2,13,2,5,106,2078,37,0.506,0.423,1751.0,0,0,0,1,0,0,0,0,0,0,0,1751,913.0,0.0,1,2,0.0,0.0,0,56.2,0,15,5,0.909,34,2,3.6,0,54.2,1,0.065,1,35,0,0,3,0,3,0,3.4,100,8,0,1,0,0,0,118,0,Medium,Neutral,2016,0.081,0.0,8451.0,20,0.0,44.5,0.9993524,HIGH,Cashback and rewards offer
140957,42,Female,Married,Uneducated,4,Business Owner,21249,Low,Less than $40K,Tier 1,South,Mass,23,DSA,Multi-Product,3,Savings,Blue,2368.09,0,2,158,0,7469.0,10329.0,17.47,3,176.58,5,11,7,7,70,2119,44,0.435,0.517,3214.0,0,1,0,1,1,0,0,0,0,0,0,3214,1552.0,0.0,0,1,154750.0,7551.0,3,56.9,0,16,5,0.833,20,0,,1,58.2,1,0.216,2,3,1,4,3,0,0,0,3.1,-15,3,0,2,2,1,0,34,1,High,Neutral,1556,0.005,0.196,22218.0,21,4.2643,46.0,0.9954064,HIGH,Cashback and rewards offer
139488,42,Male,Single,High School,0,Salaried,65302,Middle,$60K - $80K,Tier 2,Central,Mass,36,DSA,Lending,4,Savings,Blue,8592.07,0,0,37,0,21052.0,17087.0,16.86,3,149.42,2,15,4,4,101,1793,40,0.569,0.6,15699.0,0,1,0,1,1,0,0,0,0,1,0,15699,1336.0,0.0,0,1,109277.0,2688.0,2,26.5,0,15,7,0.92,13,2,3.0,0,55.2,1,0.115,6,3,1,2,6,0,2,1,4.8,19,1,0,3,1,1,0,34,0,High,Negative,4706,0.008,0.172,65080.0,22,0.494,44.8,0.99568707,HIGH,Cashback and rewards offer | Relationship manager intervention
134627,48,Male,Married,High School,5,Business Owner,54430,Middle,$40K - $60K,Tier 2,East,Mass,39,DSA,Savings Only,3,Savings,Blue,7144.96,0,0,150,0,1339.0,1696.0,12.09,3,189.17,1,14,10,6,112,2270,46,0.699,0.394,7740.0,157,1,1,1,0,0,0,1,0,0,0,7897,1529.0,0.02,0,0,0.0,0.0,0,55.4,0,17,6,0.968,7,0,,1,63.2,1,0.179,4,40,0,3,1,0,5,1,1.3,5,6,0,3,0,0,0,92,0,Medium,Neutral,5115,0.041,0.031,4000.0,23,0.0,55.8,0.99710566,HIGH,Cashback and rewards offer | Relationship manager intervention
133929,41,Female,Married,Unknown,3,Self-Employed,63922,Middle,Unknown,Tier 2,West,Affluent,35,Online,Savings Only,2,Current,Blue,6773.58,0,0,69,1,1513.0,1545.0,4.44,4,160.5,2,11,4,6,106,1926,53,0.507,0.432,11538.0,0,1,0,1,0,0,0,0,0,1,0,11538,819.0,0.0,0,3,0.0,0.0,0,39.3,0,9,6,0.913,29,1,3.0,0,47.3,1,0.088,2,8,0,1,5,1,3,0,3.1,-65,4,0,2,0,1,0,5,1,Low,Neutral,5477,0.0,0.012,4387.0,15,0.0,39.7,0.99972326,HIGH,Digital engagement campaign | Cashback and rewards offer
136957,55,Male,Divorced,High School,0,Salaried,97205,Upper-Middle,$80K - $120K,Tier 1,East,HNI,44,Branch,Multi-Product,4,Current,Blue,9328.67,1,1,4,1,9729.0,8049.0,13.23,3,182.17,3,10,4,7,113,2186,44,0.594,0.467,17305.0,2488,1,1,1,0,0,0,0,1,0,1,19793,1174.0,0.126,0,2,0.0,0.0,0,72.0,0,12,7,0.875,74,1,2.2,1,55.9,1,0.434,3,12,2,3,3,0,3,0,4.0,69,6,0,5,1,0,0,365,0,High,Negative,8358,0.142,0.119,28617.0,19,0.0,58.6,0.99300694,HIGH,Priority complaint resolution | Digital engagement campaign | Cashback and rewards offer
136299,44,Female,Single,Unknown,3,Self-Employed,41147,Lower-Middle,Less than $40K,Tier 1,East,Affluent,36,DSA,Multi-Product,3,Salary,Blue,6641.35,0,0,14,1,11605.0,15528.0,7.51,3,201.5,3,12,10,2,80,2418,44,0.85,0.467,28.0,1578,1,0,1,0,1,0,0,0,0,0,1606,1673.0,0.983,0,2,103113.0,4725.0,2,55.8,0,15,9,0.889,24,5,,0,51.3,1,0.299,1,2,0,2,2,1,1,0,1.6,53,3,0,6,0,0,0,147,0,Medium,Neutral,4240,0.904,0.802,33417.0,24,1.378,44.7,0.8438383,HIGH,Cashback and rewards offer
140369,41,Male,Unknown,High School,3,Student,52087,Middle,$40K - $60K,Tier 1,Central,Mass,33,DSA,Savings Only,4,Current,Blue,4857.8,0,1,24,0,1905.0,1569.0,4.16,3,186.83,5,9,9,4,119,2242,44,0.481,0.571,1639.0,0,0,0,1,0,0,0,0,0,0,0,1639,1083.0,0.0,0,0,0.0,0.0,0,32.9,0,18,5,0.815,19,0,3.7,0,47.6,1,0.076,4,19,2,2,4,0,5,0,2.5,-7,3,0,0,1,0,0,212,0,Medium,Negative,4602,0.0,0.094,5661.0,23,0.0,39.2,0.99886715,HIGH,Priority complaint resolution | Cashback and rewards offer
140614,39,Female,Single,High School,3,Retired,29001,Low,Less than $40K,Tier 1,South,Mass,36,Branch,Premium,6,Salary,Blue,3748.0,0,0,52,0,3863.0,4219.0,-3.44,1,71.83,1,6,5,8,47,862,19,0.977,1.111,3651.0,0,0,0,1,0,1,0,0,0,0,0,3651,500.0,0.0,0,1,59232.0,1264.0,4,50.8,0,13,11,0.95,1,2,2.4,0,52.2,1,0.13,1,11,0,1,3,0,3,0,2.8,9,5,0,1,2,1,0,161,1,High,Neutral,2460,0.027,0.0,11872.0,24,0.523,45.9,0.9986473,HIGH,Cashback and rewards offer
134531,48,Male,Married,High School,2,Homemaker,107718,Upper-Middle,$80K - $120K,Tier 3,West,HNI,32,Branch,Savings Only,1,Current,Blue,8282.23,0,0,207,1,10662.0,13807.0,26.65,3,185.67,6,13,7,4,80,2228,37,0.841,0.85,14094.0,2268,1,1,1,0,0,1,0,1,1,1,16362,966.0,0.139,1,2,26299.0,567.0,1,45.7,0,16,5,0.8,22,2,,1,58.6,1,0.506,4,18,0,4,4,0,2,1,2.8,30,6,0,2,2,0,0,365,1,Medium,Negative,10621,0.101,0.029,31388.0,21,0.0632,53.7,0.9788152,HIGH,Financial advisory support | Cashback and rewards offer | Relationship manager intervention
136505,41,Male,Single,Graduate,3,Retired,91594,Upper-Middle,$80K - $120K,Tier 1,Central,Affluent,37,DSA,Multi-Product,3,Salary,Blue,12508.9,0,0,23,1,26242.0,22302.0,21.62,4,161.42,4,10,7,5,109,1937,51,0.58,0.594,19402.0,0,1,0,1,0,1,0,0,1,1,0,19402,910.0,0.0,0,1,39294.0,947.0,0,82.0,0,10,2,0.846,31,1,2.7,1,54.9,1,0.172,2,5,1,2,3,0,2,0,3.4,-77,5,0,3,1,1,0,101,0,High,Neutral,7258,0.0,0.098,76285.0,12,0.1241,55.9,0.99775594,HIGH,Digital engagement campaign | Financial advisory support | Cashback and rewards offer
138675,44,Male,Divorced,Graduate,5,Business Owner,75784,Middle,$60K - $80K,Tier 2,South,HNI,36,DSA,Premium,3,Salary,Blue,8603.89,1,1,136,1,3971.0,5117.0,-3.7,2,177.67,3,9,7,5,118,2132,33,0.556,0.571,6538.0,0,1,1,1,1,0,0,0,1,1,0,6538,918.0,0.0,1,2,22689.0,912.0,2,41.1,0,17,9,0.875,45,0,,0,51.1,1,0.443,3,1,0,0,6,1,9,1,2.8,-46,6,0,3,2,1,0,221,0,Medium,Negative,7367,0.0,0.121,11791.0,26,0.1444,42.3,0.99747,HIGH,Cashback and rewards offer | Relationship manager intervention
135149,48,Male,Married,High School,3,Salaried,68827,Middle,$60K - $80K,Tier 2,North,Affluent,36,Online,Premium,1,Savings,Blue,9542.47,1,1,155,1,5587.0,7380.0,1.56,4,432.42,6,11,5,4,87,5189,57,0.222,0.357,8431.0,0,1,1,1,0,1,0,1,0,0,0,8431,3421.0,0.0,0,0,42562.0,864.0,1,62.3,0,14,7,0.769,28,2,,1,52.1,1,0.077,4,2,1,2,5,0,4,0,3.0,32,3,0,4,1,1,0,270,0,High,Neutral,5542,0.002,0.108,16604.0,21,0.1506,52.8,0.9984357,HIGH,Cashback and rewards offer
134885,43,Female,Married,Unknown,4,Salaried,25238,Low,Less than $40K,Tier 1,Central,Affluent,24,Online,Savings Only,6,Salary,Blue,1993.06,1,2,170,0,8613.0,10663.0,11.9,3,207.67,3,15,5,2,76,2492,43,0.706,0.593,728.0,951,1,0,1,0,0,0,0,1,0,0,1679,1763.0,0.566,0,4,0.0,0.0,0,58.9,0,16,5,0.88,45,1,,1,57.4,1,0.285,5,46,2,1,3,0,2,2,2.9,2,2,0,2,0,0,0,1,0,Medium,Neutral,1999,0.578,0.593,26925.0,21,0.0,55.1,0.9643557,HIGH,Priority complaint resolution | Cashback and rewards offer | Relationship manager intervention
135779,38,Female,Unknown,High School,3,Salaried,18000,Low,Less than $40K,Tier 1,South,Affluent,36,Branch,Multi-Product,5,Current,Blue,878.77,1,0,310,0,4084.0,2979.0,16.22,5,178.58,2,8,4,6,99,2143,67,0.437,0.558,602.0,2387,1,1,1,0,0,0,0,0,0,0,2989,1251.0,0.799,1,0,0.0,0.0,0,20.5,0,21,5,0.9,1,2,3.6,0,54.0,1,0.324,2,17,1,2,3,0,4,0,3.6,24,6,0,1,1,1,0,37,1,High,Positive,1190,0.728,0.634,11795.0,26,0.0,47.3,0.9927562,HIGH,Cashback and rewards offer
135880,42,Female,Single,Doctorate,3,Student,22024,Low,Less than $40K,Tier 1,West,Mass,18,Mobile App,Premium,5,Savings,Blue,1645.53,1,0,10,0,4293.0,5357.0,10.95,3,116.83,5,12,8,2,103,1402,38,0.275,0.31,8668.0,0,1,0,1,0,0,0,0,0,1,0,8668,763.0,0.0,0,2,0.0,0.0,0,15.0,0,9,5,0.815,7,1,,0,42.8,1,0.077,2,16,0,2,4,0,4,0,2.8,-31,1,0,1,0,0,0,89,0,Medium,Negative,1638,0.0,0.141,11950.0,14,0.0,36.3,0.9987588,HIGH,Digital engagement campaign | Cashback and rewards offer
137317,54,Female,Married,Uneducated,2,Salaried,23620,Low,Less than $40K,Tier 2,South,Mass,50,DSA,Investment,3,Current,Blue,2637.08,0,0,178,1,12782.0,14926.0,20.28,3,217.92,0,8,7,7,201,2615,37,0.641,0.423,2247.0,0,1,0,1,0,0,0,0,0,0,0,2247,1827.0,0.0,1,0,0.0,0.0,0,70.4,0,11,7,1.0,18,2,,0,52.3,1,0.27,1,2,0,0,3,0,9,0,3.7,39,7,0,1,2,1,1,55,1,High,Negative,1813,0.041,0.057,39856.0,18,0.0,46.8,0.99774444,HIGH,Digital engagement campaign | Financial advisory support | Cashback and rewards offer
133029,51,Female,Married,Graduate,0,Retired,25734,Low,Less than $40K,Tier 1,Central,Affluent,32,DSA,Investment,4,Savings,Blue,2404.78,0,0,120,1,2572.0,2556.0,14.47,3,198.08,2,7,7,6,76,2377,47,0.879,0.516,1426.0,331,1,0,1,0,0,0,0,0,1,0,1757,1239.0,0.188,0,5,0.0,0.0,0,56.9,0,16,7,0.909,12,3,2.6,0,54.9,1,0.468,4,6,1,2,3,1,2,0,4.2,0,5,0,2,2,0,0,365,0,High,Negative,2057,0.161,0.259,7744.0,23,0.0,43.7,0.9994468,HIGH,Cashback and rewards offer
134754,43,Female,Single,Uneducated,5,Self-Employed,26394,Low,Less than $40K,Tier 2,West,Mass,36,Online,Multi-Product,5,Salary,Blue,3562.49,0,2,7,0,3758.0,3897.0,-4.29,4,161.75,1,13,7,4,98,1941,53,0.365,0.656,305.0,2384,0,0,1,0,0,0,1,0,1,0,2689,778.0,0.887,1,2,0.0,0.0,0,37.7,0,16,7,0.96,15,1,5.0,1,63.9,1,0.431,2,1,0,2,4,0,5,0,2.6,28,1,0,2,1,1,1,3,0,High,Negative,2136,0.807,0.767,11165.0,23,0.0,60.6,0.98065346,HIGH,Cashback and rewards offer
134240,40,Female,Married,Doctorate,4,Salaried,19562,Low,Less than $40K,Tier 1,West,Affluent,21,Branch,Lending,1,Current,Blue,2296.85,0,0,23,1,1954.0,1696.0,29.22,4,197.75,5,7,11,9,74,2373,53,0.574,0.359,467.0,2517,1,1,1,1,0,0,0,0,0,0,2984,1112.0,0.843,1,3,67387.0,1900.0,0,39.5,0,18,10,0.844,52,1,,0,50.1,1,0.455,1,6,0,1,1,2,2,0,2.5,-3,2,0,2,1,1,0,1,0,Low,Positive,1383,0.774,0.73,5767.0,28,1.1655,44.2,0.980417,HIGH,Financial advisory support | Cashback and rewards offer
135750,56,Female,Married,Doctorate,2,Student,46597,Lower-Middle,Less than $40K,Tier 2,Central,Mass,51,Online,Investment,4,Current,Blue,8667.84,0,0,130,1,2877.0,3265.0,27.36,3,185.75,1,6,6,6,202,2229,40,0.699,0.6,1438.3,0,1,0,1,0,0,0,0,0,0,0,1438,932.0,0.0,1,3,0.0,0.0,0,100.0,0,18,9,0.947,12,3,1.6,1,67.1,1,0.048,3,9,0,0,5,1,2,1,4.5,10,8,0,2,1,0,0,135,0,High,Neutral,5183,0.032,0.0,8642.0,27,0.0,63.5,0.99879634,HIGH,Financial advisory support | Cashback and rewards offer | Relationship manager intervention
138697,47,Female,Married,Graduate,2,Salaried,24691,Low,Less than $40K,Tier 1,South,Mass,36,Branch,Multi-Product,6,Savings,Blue,3775.17,0,0,2,0,1000.0,1300.0,22.23,3,175.33,3,20,7,2,98,2104,40,0.532,0.739,605.0,1088,1,0,1,0,0,0,0,1,0,0,1693,1214.0,0.643,1,4,0.0,0.0,0,50.2,0,16,6,0.906,17,1,,0,53.3,1,0.256,7,20,1,0,2,0,4,1,2.5,42,5,0,2,0,0,0,3,0,High,Negative,1935,0.665,0.583,2920.0,22,0.0,45.2,0.99823356,HIGH,Financial advisory support | Cashback and rewards offer | Relationship manager intervention
137285,51,Female,Married,College,2,Homemaker,54639,Middle,$40K - $60K,Tier 3,East,HNI,46,Branch,Savings Only,3,NRE/NRO,Blue,8411.69,0,0,159,1,3264.0,2487.0,10.16,3,128.67,2,14,7,3,46,1544,44,0.508,0.517,4187.0,695,1,0,1,0,0,0,0,0,1,1,4882,805.0,0.142,0,1,0.0,0.0,0,44.1,0,11,5,0.923,12,1,,1,59.6,1,0.043,3,5,1,1,3,2,1,0,2.0,52,5,0,1,2,1,0,13,1,High,Positive,5162,0.143,0.27,9877.0,16,0.0,56.5,0.9960431,HIGH,Digital engagement campaign | Cashback and rewards offer
140448,59,Female,Single,Graduate,1,Self-Employed,22627,Low,Less than $40K,Tier 1,East,Mass,49,Branch,Premium,4,Savings,Blue,1899.15,0,1,58,0,13409.0,15375.0,27.66,4,226.67,4,14,8,6,99,2720,53,0.877,0.71,2790.0,424,1,0,1,0,0,0,0,0,0,0,3214,2009.0,0.132,0,1,0.0,0.0,0,24.2,0,13,7,0.875,25,1,,0,50.9,1,0.202,3,6,1,2,4,0,5,0,3.9,4,3,0,2,1,0,0,204,0,Not Aware,Negative,1703,0.065,0.176,41666.0,20,0.0,37.0,0.99723476,HIGH,Financial advisory support | Cashback and rewards offer
133448,49,Female,Married,High School,3,Salaried,34665,Lower-Middle,Less than $40K,Tier 2,East,Mass,36,Branch,Lending,4,Current,Blue,6612.92,1,0,8,0,1603.0,1895.0,0.06,3,234.42,2,4,10,8,66,2813,43,0.896,0.536,1763.0,0,0,0,1,0,1,0,1,0,1,1,1763,1851.0,0.0,0,3,40847.0,1439.0,0,59.9,0,18,13,0.917,12,3,,1,64.4,1,0.045,3,18,1,0,2,0,5,1,4.3,-10,3,0,2,1,1,0,20,0,High,Neutral,3235,0.049,0.072,4767.0,31,0.4981,55.5,0.99263203,HIGH,Cashback and rewards offer | Relationship manager intervention
140790,45,Male,Single,Graduate,2,Salaried,70995,Middle,$60K - $80K,Tier 1,North,Affluent,36,Mobile App,Premium,1,Savings,Blue,9082.26,1,0,57,1,24080.0,32541.0,-3.51,1,62.0,5,9,9,7,51,744,18,0.898,1.0,3401.0,0,1,1,1,1,0,0,0,1,0,1,3401,583.0,0.0,0,4,32835.0,1321.0,1,39.3,0,6,12,0.833,11,1,,1,54.2,1,0.39,1,5,0,1,2,2,2,0,2.6,18,2,0,3,0,1,0,197,0,Low,Negative,6086,0.001,0.146,77940.0,18,0.2233,49.1,0.8713523,HIGH,Digital engagement campaign | Cashback and rewards offer
137931,33,Female,Unknown,Uneducated,2,Business Owner,44960,Lower-Middle,$40K - $60K,Tier 2,North,Mass,22,Branch,Multi-Product,4,Savings,Blue,5071.87,0,0,8,0,11910.0,8629.0,8.37,5,173.08,4,8,7,5,60,2077,61,0.349,0.694,550.0,1293,1,1,1,1,0,0,0,0,0,1,1843,945.0,0.702,0,1,130283.0,5012.0,3,58.8,0,16,9,0.833,18,1,3.2,1,55.9,1,0.385,2,3,0,2,2,0,4,0,4.0,-22,2,0,4,0,1,1,89,0,Medium,Neutral,3203,0.713,0.637,33861.0,25,1.3377,54.1,0.8836367,HIGH,Cashback and rewards offer
138054,48,Female,Married,Unknown,2,Business Owner,27806,Low,Less than $40K,Tier 1,North,Mass,36,Referral,Multi-Product,5,Salary,Blue,2372.0,0,1,319,0,6681.0,8105.0,2.01,1,71.17,5,9,5,3,45,854,22,0.986,0.375,6351.0,800,1,1,1,0,0,0,1,0,1,0,7151,614.0,0.112,0,2,0.0,0.0,0,29.0,0,13,4,0.773,28,0,,0,45.9,1,0.084,5,18,3,1,3,0,1,2,1.0,-35,2,0,2,1,1,0,39,1,Medium,Negative,2309,0.167,0.191,20233.0,17,0.0,32.4,0.99706286,HIGH,Priority complaint resolution | Digital engagement campaign | Cashback and rewards offer | Relationship manager intervention
133644,50,Female,Single,High School,1,Retired,24019,Low,Less than $40K,Tier 1,East,Affluent,36,DSA,Multi-Product,4,Savings,Blue,3003.79,1,0,51,0,3721.0,4536.0,1.48,3,120.08,1,8,5,4,87,1441,39,0.493,0.393,1457.0,0,0,1,1,0,0,1,0,1,0,0,1457,752.0,0.0,1,1,7725.0,174.0,1,87.0,0,18,5,0.944,31,1,2.1,0,58.5,1,0.19,2,1,1,1,5,0,5,0,3.9,-26,6,0,0,0,0,0,57,0,High,Neutral,1858,0.027,0.05,11262.0,23,0.0869,44.5,0.9984825,HIGH,Cashback and rewards offer
133487,50,Male,Married,Uneducated,3,Self-Employed,65076,Middle,$60K - $80K,Tier 2,West,Mass,45,DSA,Multi-Product,2,Savings,Blue,10412.24,0,0,55,0,5411.0,6845.0,2.35,3,156.83,4,16,9,6,68,1882,39,0.637,0.345,21096.0,0,1,0,1,0,0,1,0,1,0,0,21096,953.0,0.0,1,6,11810.0,274.0,1,44.7,0,19,9,0.886,39,3,3.9,1,62.5,1,0.144,2,6,1,1,5,0,4,0,2.1,21,2,0,1,1,0,0,97,0,High,Negative,4654,0.08,0.0,16560.0,28,0.0505,55.7,0.9723493,HIGH,Cashback and rewards offer
138507,37,Female,Single,High School,3,Self-Employed,27462,Low,Less than $40K,Tier 2,South,Mass,29,Online,Savings Only,3,Current,Blue,3060.86,1,0,98,0,4054.0,4967.0,0.9,2,190.33,6,16,8,6,99,2284,35,0.517,0.296,1653.0,0,1,1,1,1,0,1,0,1,1,0,1653,1058.0,0.0,0,0,32730.0,909.0,3,35.4,0,9,8,0.833,66,2,,0,41.9,1,0.087,3,27,0,0,3,0,6,0,2.7,-5,4,0,1,0,1,0,238,0,Medium,Neutral,2266,0.0,0.145,11996.0,17,0.3972,37.2,0.9990615,HIGH,Digital engagement campaign | Cashback and rewards offer
134145,49,Female,Single,Uneducated,3,Homemaker,54230,Middle,$40K - $60K,Tier 3,North,Affluent,38,Online,Multi-Product,1,Savings,Blue,5632.61,0,1,1,0,9541.0,7153.0,7.29,4,198.83,3,9,6,2,74,2386,49,0.751,0.485,372.0,2283,1,1,1,0,0,1,0,0,1,0,2655,1460.0,0.86,1,2,10511.0,492.0,0,67.6,0,7,9,0.85,33,1,,1,53.7,1,0.104,5,1,2,0,3,0,2,1,2.8,-1,3,0,1,1,1,0,253,0,High,Negative,5070,0.793,0.713,27536.0,16,0.1089,49.9,0.99922967,HIGH,Priority complaint resolution | Digital engagement campaign | Cashback and rewards offer | Relationship manager intervention
139509,41,Female,Married,Graduate,5,Self-Employed,26017,Low,Less than $40K,Tier 1,West,Mass,28,DSA,Lending,6,Current,Blue,2238.17,0,0,22,0,7922.0,9653.0,0.11,3,239.5,4,17,6,3,61,2874,44,0.883,0.63,6936.0,0,1,0,1,0,1,0,0,0,1,0,6936,1609.0,0.0,0,2,19316.0,710.0,1,1.0,0,22,7,0.867,30,1,,1,64.2,1,0.036,4,10,0,2,2,0,5,1,3.7,-17,1,0,1,1,1,0,148,1,Low,Negative,2091,0.0,0.097,25488.0,29,0.3275,63.0,0.9820869,HIGH,Cashback and rewards offer | Relationship manager intervention
135553,44,Male,Married,Graduate,3,Student,70555,Middle,$60K - $80K,Tier 1,Central,HNI,34,Mobile App,Lending,5,Savings,Blue,6660.44,0,0,231,1,4943.0,4937.0,27.09,3,185.25,1,9,5,10,111,2223,47,0.574,0.679,14201.0,0,1,0,1,0,0,0,0,1,1,1,14201,1198.0,0.0,0,4,0.0,0.0,0,81.5,0,10,9,0.96,32,1,,1,58.3,1,0.231,5,6,2,0,3,0,1,0,4.2,-2,2,0,3,0,1,1,55,1,High,Negative,5974,0.041,0.155,14247.0,19,0.0,50.5,0.9990245,HIGH,Priority complaint resolution | Digital engagement campaign | Financial advisory support | Cashback and rewards offer
